S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	k141_546	631	unaligned
CONTIG	k141_547	573	unaligned
CONTIG	k141_1906	899	unaligned
CONTIG	k141_1090	711	unaligned
CONTIG	k141_273	1125	unaligned
CONTIG	k141_1361	1873	unaligned
CONTIG	k141_1	776	unaligned
CONTIG	k141_1633	1982	unaligned
CONTIG	k141_1091	602	unaligned
CONTIG	k141_274	638	unaligned
CONTIG	k141_1092	633	unaligned
CONTIG	k141_818	1152	unaligned
CONTIG	k141_3	776	unaligned
CONTIG	k141_1634	1193	unaligned
CONTIG	k141_275	1198	unaligned
CONTIG	k141_1362	1566	unaligned
CONTIG	k141_551	918	unaligned
CONTIG	k141_819	871	unaligned
CONTIG	k141_820	698	unaligned
CONTIG	k141_276	1601	unaligned
CONTIG	k141_1093	1145	unaligned
CONTIG	k141_1635	1724	unaligned
CONTIG	k141_4	1106	unaligned
CONTIG	k141_1365	1483	unaligned
CONTIG	k141_277	1018	unaligned
CONTIG	k141_1909	2081	unaligned
CONTIG	k141_1094	1399	unaligned
CONTIG	k141_1636	1294	unaligned
CONTIG	k141_552	3049	unaligned
CONTIG	k141_821	2017	unaligned
CONTIG	k141_5	1228	unaligned
CONTIG	k141_278	1039	unaligned
CONTIG	k141_1910	1244	unaligned
CONTIG	k141_6	565	unaligned
CONTIG	k141_822	785	unaligned
CONTIG	k141_280	576	unaligned
CONTIG	k141_553	1468	unaligned
CONTIG	k141_1095	1807	unaligned
CONTIG	k141_1911	1088	unaligned
CONTIG	k141_824	764	unaligned
CONTIG	k141_1367	2713	unaligned
CONTIG	k141_1637	2220	unaligned
CONTIG	k141_7	1440	unaligned
CONTIG	k141_1096	814	unaligned
CONTIG	k141_1368	501	unaligned
CONTIG	k141_281	1452	unaligned
CONTIG	k141_555	1053	unaligned
CONTIG	k141_1913	1797	unaligned
CONTIG	k141_282	874	unaligned
CONTIG	k141_1097	1666	unaligned
CONTIG	k141_11	828	unaligned
CONTIG	k141_559	1115	unaligned
CONTIG	k141_1915	1012	unaligned
CONTIG	k141_12	885	unaligned
CONTIG	k141_1369	2543	unaligned
CONTIG	k141_825	3180	unaligned
CONTIG	k141_1640	2607	unaligned
CONTIG	k141_13	1040	unaligned
CONTIG	k141_1916	1221	unaligned
CONTIG	k141_564	659	unaligned
CONTIG	k141_283	2675	unaligned
CONTIG	k141_1100	2438	unaligned
CONTIG	k141_1917	547	unaligned
CONTIG	k141_1641	1191	unaligned
CONTIG	k141_284	710	unaligned
CONTIG	k141_1642	520	unaligned
CONTIG	k141_1372	1267	unaligned
CONTIG	k141_826	2305	unaligned
CONTIG	k141_567	674	unaligned
CONTIG	k141_1643	556	unaligned
CONTIG	k141_286	612	unaligned
CONTIG	k141_1101	1326	unaligned
CONTIG	k141_14	2559	unaligned
CONTIG	k141_568	819	unaligned
CONTIG	k141_1102	532	unaligned
CONTIG	k141_569	600	unaligned
CONTIG	k141_1103	604	unaligned
CONTIG	k141_828	1203	unaligned
CONTIG	k141_1918	2878	unaligned
CONTIG	k141_1374	1772	unaligned
CONTIG	k141_1644	1991	unaligned
CONTIG	k141_829	544	unaligned
CONTIG	k141_570	1104	unaligned
CONTIG	k141_16	1539	unaligned
CONTIG	k141_1104	1288	unaligned
CONTIG	k141_1375	957	unaligned
CONTIG	k141_1919	1428	unaligned
CONTIG	k141_17	750	unaligned
CONTIG	k141_1647	502	unaligned
CONTIG	k141_831	886	unaligned
CONTIG	k141_571	1237	unaligned
CONTIG	k141_1105	833	unaligned
CONTIG	k141_287	3410	unaligned
CONTIG	k141_18	733	unaligned
CONTIG	k141_1376	1318	unaligned
CONTIG	k141_572	915	unaligned
CONTIG	k141_19	544	unaligned
CONTIG	k141_1920	1742	unaligned
CONTIG	k141_1648	1762	unaligned
CONTIG	k141_289	742	unaligned
CONTIG	k141_1377	741	unaligned
CONTIG	k141_1106	1652	unaligned
CONTIG	k141_1650	519	unaligned
CONTIG	k141_1107	519	unaligned
CONTIG	k141_1108	539	unaligned
CONTIG	k141_292	634	unaligned
CONTIG	k141_1921	1737	unaligned
CONTIG	k141_1651	1217	unaligned
CONTIG	k141_22	1498	unaligned
CONTIG	k141_833	3517	unaligned
CONTIG	k141_576	2078	unaligned
CONTIG	k141_1378	3002	unaligned
CONTIG	k141_1109	1957	unaligned
CONTIG	k141_1652	1708	unaligned
CONTIG	k141_835	822	unaligned
CONTIG	k141_1379	761	unaligned
CONTIG	k141_1110	607	unaligned
CONTIG	k141_836	501	unaligned
CONTIG	k141_1653	630	unaligned
CONTIG	k141_1380	786	unaligned
CONTIG	k141_837	784	unaligned
CONTIG	k141_1654	1069	unaligned
CONTIG	k141_25	2627	unaligned
CONTIG	k141_578	2336	unaligned
CONTIG	k141_1655	1064	unaligned
CONTIG	k141_579	686	unaligned
CONTIG	k141_580	582	unaligned
CONTIG	k141_1115	1954	unaligned
CONTIG	k141_27	2300	unaligned
CONTIG	k141_582	551	unaligned
CONTIG	k141_1926	5720	unaligned
CONTIG	k141_1656	2422	unaligned
CONTIG	k141_29	544	unaligned
CONTIG	k141_1117	740	unaligned
CONTIG	k141_583	1099	unaligned
CONTIG	k141_1927	963	unaligned
CONTIG	k141_1657	590	unaligned
CONTIG	k141_1381	5663	unaligned
CONTIG	k141_1118	1363	unaligned
CONTIG	k141_584	1509	unaligned
CONTIG	k141_838	6454	unaligned
CONTIG	k141_1382	767	unaligned
CONTIG	k141_33	1616	unaligned
CONTIG	k141_1662	516	unaligned
CONTIG	k141_839	634	unaligned
CONTIG	k141_34	674	unaligned
CONTIG	k141_1119	1611	unaligned
CONTIG	k141_1383	615	unaligned
CONTIG	k141_842	779	unaligned
CONTIG	k141_585	1437	unaligned
CONTIG	k141_1120	697	unaligned
CONTIG	k141_1929	2339	unaligned
CONTIG	k141_843	588	unaligned
CONTIG	k141_35	1247	unaligned
CONTIG	k141_1930	583	unaligned
CONTIG	k141_1384	1395	unaligned
CONTIG	k141_293	12240	unaligned
CONTIG	k141_1663	2268	unaligned
CONTIG	k141_1121	1033	unaligned
CONTIG	k141_586	1275	unaligned
CONTIG	k141_1385	562	unaligned
CONTIG	k141_294	505	unaligned
CONTIG	k141_1932	550	unaligned
CONTIG	k141_844	1834	unaligned
CONTIG	k141_36	1818	unaligned
CONTIG	k141_295	859	unaligned
CONTIG	k141_588	712	unaligned
CONTIG	k141_1122	972	unaligned
CONTIG	k141_1664	1268	unaligned
CONTIG	k141_296	550	unaligned
CONTIG	k141_845	816	unaligned
CONTIG	k141_1123	1017	unaligned
CONTIG	k141_589	1273	unaligned
CONTIG	k141_297	934	unaligned
CONTIG	k141_1933	2263	unaligned
CONTIG	k141_590	576	unaligned
CONTIG	k141_1124	865	unaligned
CONTIG	k141_1386	3198	unaligned
CONTIG	k141_1934	647	unaligned
CONTIG	k141_850	853	unaligned
CONTIG	k141_38	2405	unaligned
CONTIG	k141_1665	2056	unaligned
CONTIG	k141_1127	739	unaligned
CONTIG	k141_39	590	unaligned
CONTIG	k141_300	1190	unaligned
CONTIG	k141_592	990	unaligned
CONTIG	k141_851	935	unaligned
CONTIG	k141_1935	1405	unaligned
CONTIG	k141_1128	807	unaligned
CONTIG	k141_40	586	unaligned
CONTIG	k141_1666	1505	unaligned
CONTIG	k141_301	1345	unaligned
CONTIG	k141_1130	624	unaligned
CONTIG	k141_852	1298	unaligned
CONTIG	k141_593	1756	unaligned
CONTIG	k141_302	614	unaligned
CONTIG	k141_1936	1599	unaligned
CONTIG	k141_1387	3324	unaligned
CONTIG	k141_1667	1685	unaligned
CONTIG	k141_1131	1379	unaligned
CONTIG	k141_1388	768	unaligned
CONTIG	k141_1132	640	unaligned
CONTIG	k141_1668	969	unaligned
CONTIG	k141_42	2593	unaligned
CONTIG	k141_1389	673	unaligned
CONTIG	k141_1669	561	unaligned
CONTIG	k141_303	2223	unaligned
CONTIG	k141_853	2546	unaligned
CONTIG	k141_1134	654	unaligned
CONTIG	k141_596	2303	unaligned
CONTIG	k141_1670	932	unaligned
CONTIG	k141_43	1171	unaligned
CONTIG	k141_1390	801	unaligned
CONTIG	k141_854	1013	unaligned
CONTIG	k141_1135	920	unaligned
CONTIG	k141_1671	881	unaligned
CONTIG	k141_306	808	unaligned
CONTIG	k141_597	1513	unaligned
CONTIG	k141_856	591	unaligned
CONTIG	k141_307	548	unaligned
CONTIG	k141_1391	1469	unaligned
CONTIG	k141_598	530	unaligned
CONTIG	k141_1136	1225	unaligned
CONTIG	k141_857	1134	unaligned
CONTIG	k141_1393	856	unaligned
CONTIG	k141_603	536	unaligned
CONTIG	k141_48	616	unaligned
CONTIG	k141_1672	2365	unaligned
CONTIG	k141_858	541	unaligned
CONTIG	k141_50	539	unaligned
