S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	NODE_1_length_13402_cov_8.633446	13402	unaligned
CONTIG	NODE_2_length_13009_cov_9.086865	13009	unaligned
CONTIG	NODE_3_length_12660_cov_10.501875	12660	unaligned
CONTIG	NODE_4_length_11531_cov_14.021659	11531	unaligned
CONTIG	NODE_5_length_9882_cov_7.153357	9882	unaligned
CONTIG	NODE_6_length_9565_cov_4.637529	9565	unaligned
CONTIG	NODE_7_length_9246_cov_9.606316	9246	unaligned
CONTIG	NODE_8_length_8859_cov_7.963697	8859	unaligned
CONTIG	NODE_9_length_8307_cov_8.168337	8307	unaligned
CONTIG	NODE_10_length_8019_cov_8.306260	8019	unaligned
CONTIG	NODE_11_length_7787_cov_5.368407	7787	unaligned
CONTIG	NODE_12_length_7784_cov_23.284054	7784	unaligned
CONTIG	NODE_13_length_7254_cov_13.520556	7254	unaligned
CONTIG	NODE_14_length_7040_cov_4.162448	7040	unaligned
CONTIG	NODE_15_length_6905_cov_18.274122	6905	unaligned
CONTIG	NODE_16_length_6617_cov_4.274422	6617	unaligned
CONTIG	NODE_17_length_6574_cov_7.472623	6574	unaligned
CONTIG	NODE_18_length_6495_cov_7.702889	6495	unaligned
CONTIG	NODE_19_length_6493_cov_7.804901	6493	unaligned
CONTIG	NODE_20_length_6401_cov_6.910424	6401	unaligned
CONTIG	NODE_21_length_6400_cov_12.459908	6400	unaligned
CONTIG	NODE_22_length_6200_cov_5.280422	6200	unaligned
CONTIG	NODE_23_length_5976_cov_29.125663	5976	unaligned
CONTIG	NODE_24_length_5882_cov_17.178975	5882	unaligned
CONTIG	NODE_25_length_5878_cov_4.288993	5878	unaligned
CONTIG	NODE_26_length_5854_cov_9.393400	5854	unaligned
CONTIG	NODE_27_length_5762_cov_10.037445	5762	unaligned
CONTIG	NODE_28_length_5757_cov_6.600355	5757	unaligned
CONTIG	NODE_29_length_5682_cov_4.466967	5682	unaligned
CONTIG	NODE_30_length_5603_cov_4.425128	5603	unaligned
CONTIG	NODE_31_length_5523_cov_2.982950	5523	unaligned
CONTIG	NODE_32_length_5460_cov_5.271704	5460	unaligned
CONTIG	NODE_33_length_5445_cov_7.146672	5445	unaligned
CONTIG	NODE_34_length_5381_cov_5.898553	5381	unaligned
CONTIG	NODE_35_length_5278_cov_4.407882	5278	unaligned
CONTIG	NODE_36_length_5207_cov_4.346260	5207	unaligned
CONTIG	NODE_37_length_5195_cov_19.993686	5195	unaligned
CONTIG	NODE_38_length_5194_cov_4.647326	5194	unaligned
CONTIG	NODE_39_length_5065_cov_5.721750	5065	unaligned
CONTIG	NODE_40_length_4699_cov_4.347769	4699	unaligned
CONTIG	NODE_41_length_4691_cov_19.799518	4691	unaligned
CONTIG	NODE_42_length_4666_cov_7.387530	4666	unaligned
CONTIG	NODE_43_length_4546_cov_7.412989	4546	unaligned
CONTIG	NODE_44_length_4494_cov_4.778567	4494	unaligned
CONTIG	NODE_45_length_4436_cov_10.702715	4436	unaligned
CONTIG	NODE_46_length_4278_cov_7.117562	4278	unaligned
CONTIG	NODE_47_length_4262_cov_4.634099	4262	unaligned
CONTIG	NODE_48_length_4242_cov_3.633050	4242	unaligned
CONTIG	NODE_49_length_4221_cov_6.645579	4221	unaligned
CONTIG	NODE_50_length_4218_cov_7.265216	4218	unaligned
CONTIG	NODE_51_length_4213_cov_7.008811	4213	unaligned
CONTIG	NODE_52_length_4200_cov_5.019887	4200	unaligned
CONTIG	NODE_53_length_4199_cov_7.408644	4199	unaligned
CONTIG	NODE_54_length_4197_cov_6.354300	4197	unaligned
CONTIG	NODE_55_length_4169_cov_5.269421	4169	unaligned
CONTIG	NODE_56_length_4162_cov_4.200496	4162	unaligned
CONTIG	NODE_57_length_4125_cov_17.588794	4125	unaligned
CONTIG	NODE_58_length_4105_cov_21.017597	4105	unaligned
CONTIG	NODE_59_length_4059_cov_10.924466	4059	unaligned
CONTIG	NODE_60_length_4059_cov_3.931841	4059	unaligned
CONTIG	NODE_61_length_4047_cov_4.006888	4047	unaligned
CONTIG	NODE_62_length_4044_cov_4.420730	4044	unaligned
CONTIG	NODE_63_length_4028_cov_6.272238	4028	unaligned
CONTIG	NODE_64_length_4024_cov_4.534257	4024	unaligned
CONTIG	NODE_65_length_4011_cov_6.436663	4011	unaligned
CONTIG	NODE_66_length_3986_cov_16.277274	3986	unaligned
CONTIG	NODE_67_length_3959_cov_6.087422	3959	unaligned
CONTIG	NODE_68_length_3931_cov_4.398265	3931	unaligned
CONTIG	NODE_69_length_3900_cov_3.347469	3900	unaligned
CONTIG	NODE_70_length_3883_cov_7.839457	3883	unaligned
CONTIG	NODE_71_length_3879_cov_4.413646	3879	unaligned
CONTIG	NODE_72_length_3868_cov_5.164662	3868	unaligned
CONTIG	NODE_73_length_3862_cov_6.212316	3862	unaligned
CONTIG	NODE_74_length_3855_cov_3.420333	3855	unaligned
CONTIG	NODE_75_length_3852_cov_4.819060	3852	unaligned
CONTIG	NODE_76_length_3847_cov_5.054301	3847	unaligned
CONTIG	NODE_77_length_3812_cov_4.586703	3812	unaligned
CONTIG	NODE_78_length_3805_cov_8.030995	3805	unaligned
CONTIG	NODE_79_length_3680_cov_4.166620	3680	unaligned
CONTIG	NODE_80_length_3667_cov_7.355367	3667	unaligned
CONTIG	NODE_81_length_3655_cov_3.903345	3655	unaligned
CONTIG	NODE_82_length_3633_cov_2.365374	3633	unaligned
CONTIG	NODE_83_length_3617_cov_7.883954	3617	unaligned
CONTIG	NODE_84_length_3585_cov_3.194043	3585	unaligned
CONTIG	NODE_85_length_3584_cov_2.651721	3584	unaligned
CONTIG	NODE_86_length_3558_cov_2.611775	3558	unaligned
CONTIG	NODE_87_length_3521_cov_4.150265	3521	unaligned
CONTIG	NODE_88_length_3517_cov_5.712094	3517	unaligned
CONTIG	NODE_89_length_3516_cov_7.737091	3516	unaligned
CONTIG	NODE_90_length_3507_cov_3.654438	3507	unaligned
CONTIG	NODE_91_length_3499_cov_4.518090	3499	unaligned
CONTIG	NODE_92_length_3497_cov_4.881009	3497	unaligned
CONTIG	NODE_93_length_3436_cov_2.856150	3436	unaligned
CONTIG	NODE_94_length_3434_cov_6.173571	3434	unaligned
CONTIG	NODE_95_length_3429_cov_7.564204	3429	unaligned
CONTIG	NODE_96_length_3425_cov_4.805033	3425	unaligned
CONTIG	NODE_97_length_3422_cov_4.081032	3422	unaligned
CONTIG	NODE_98_length_3402_cov_4.055267	3402	unaligned
CONTIG	NODE_99_length_3393_cov_3.182486	3393	unaligned
CONTIG	NODE_100_length_3392_cov_3.516080	3392	unaligned
CONTIG	NODE_101_length_3390_cov_4.508428	3390	unaligned
CONTIG	NODE_102_length_3387_cov_4.956748	3387	unaligned
CONTIG	NODE_103_length_3379_cov_6.595018	3379	unaligned
CONTIG	NODE_104_length_3378_cov_5.671793	3378	unaligned
CONTIG	NODE_105_length_3366_cov_5.309663	3366	unaligned
CONTIG	NODE_106_length_3348_cov_5.224775	3348	unaligned
CONTIG	NODE_107_length_3343_cov_3.634017	3343	unaligned
CONTIG	NODE_108_length_3328_cov_4.211184	3328	unaligned
CONTIG	NODE_109_length_3321_cov_5.312461	3321	unaligned
CONTIG	NODE_110_length_3301_cov_5.254253	3301	unaligned
CONTIG	NODE_111_length_3266_cov_3.785919	3266	unaligned
CONTIG	NODE_112_length_3258_cov_15.304695	3258	unaligned
CONTIG	NODE_113_length_3256_cov_3.884947	3256	unaligned
CONTIG	NODE_114_length_3249_cov_2.462844	3249	unaligned
CONTIG	NODE_115_length_3244_cov_2.739814	3244	unaligned
CONTIG	NODE_116_length_3207_cov_4.664286	3207	unaligned
CONTIG	NODE_117_length_3199_cov_3.879232	3199	unaligned
CONTIG	NODE_118_length_3198_cov_6.971670	3198	unaligned
CONTIG	NODE_119_length_3104_cov_5.154518	3104	unaligned
CONTIG	NODE_120_length_3103_cov_4.669355	3103	unaligned
CONTIG	NODE_121_length_3084_cov_3.478864	3084	unaligned
CONTIG	NODE_122_length_3076_cov_4.267209	3076	unaligned
CONTIG	NODE_123_length_3054_cov_6.297574	3054	unaligned
CONTIG	NODE_124_length_3052_cov_5.033162	3052	unaligned
CONTIG	NODE_125_length_3042_cov_2.824014	3042	unaligned
CONTIG	NODE_126_length_3039_cov_3.878777	3039	unaligned
CONTIG	NODE_127_length_3038_cov_20.528341	3038	unaligned
CONTIG	NODE_128_length_3029_cov_3.904204	3029	unaligned
CONTIG	NODE_129_length_2996_cov_28.631579	2996	unaligned
CONTIG	NODE_130_length_2991_cov_6.830307	2991	unaligned
CONTIG	NODE_131_length_2990_cov_3.640936	2990	unaligned
CONTIG	NODE_132_length_2972_cov_4.453779	2972	unaligned
CONTIG	NODE_133_length_2959_cov_4.921610	2959	unaligned
CONTIG	NODE_134_length_2936_cov_5.043076	2936	unaligned
CONTIG	NODE_135_length_2936_cov_2.781417	2936	unaligned
CONTIG	NODE_136_length_2935_cov_3.757835	2935	unaligned
CONTIG	NODE_137_length_2931_cov_4.778887	2931	unaligned
CONTIG	NODE_138_length_2931_cov_3.009629	2931	unaligned
CONTIG	NODE_139_length_2924_cov_3.895602	2924	unaligned
CONTIG	NODE_140_length_2888_cov_4.945310	2888	unaligned
CONTIG	NODE_141_length_2885_cov_3.388687	2885	unaligned
CONTIG	NODE_142_length_2869_cov_3.757476	2869	unaligned
CONTIG	NODE_143_length_2868_cov_3.703758	2868	unaligned
CONTIG	NODE_144_length_2862_cov_4.468373	2862	unaligned
CONTIG	NODE_145_length_2861_cov_5.506218	2861	unaligned
CONTIG	NODE_146_length_2852_cov_6.493211	2852	unaligned
CONTIG	NODE_147_length_2836_cov_4.161314	2836	unaligned
CONTIG	NODE_148_length_2836_cov_3.791436	2836	unaligned
